rating,date,shop,title,verified_reviews
5.0,a year ago,Best Buy,Google Home Mini,I bought this at the same time I bought the Google Assistant. I use it in my bedroom and bought the Insignia smart plug. Now I can turn on and off the bedside lamp from anywhere in the house. I like to tell the mini to play the sound of the ocean and the sound lulls me to sleep. I’ve also had it tell me stories and play music. Sometimes i add things to my shopping list. I plan to buy another one and have it delivered to my son for his birthday.
4.0,2 years ago,Best Buy,Nice first smart home speaker,"Generally, I'm satisfied. I'm an Android-only user, with a chromecast and a chromecast audio, so the integration is solid. Compatibility is much better than an Alexa, which I've tried but could not cast to or control chromecast. Paired with IFTTT, the power of automation only increases. The speaker output is pretty significant, so I rarely keep it at max volume. Only issues are mic not being able to pick up your voice over loud noise, which is obviously unavoidable, but still gets annoying after trying to get its attention multiple times using a loud voice."
5.0,2 years ago,Best Buy,Fun and Functional,"Fun to use and to learn how to take advantage of its capabilities. Use it from recipes to my daily alarm clock. It controls my Nest thermostat, and lighting. Streams my music from Spotify. Picked up several when they were on sale. Now I wonder how I got along without these little guys. Will probably pick up a couple more to place in other rooms."
4.0,a year ago,Best Buy,"Pretty good for the price, need smart home stuff","Overall I like this for the price. The speaker sound is ok, but I wouldn’t listen to music all the time on it. It’s more of a neat toy. This is better overall if you have smart home accessories (lights, thermostat, etc.). If you’re not too concerned about sound quality, and/or if you have smart home miscellany, this is pretty good."
4.0,a year ago,Best Buy,Fun and useful,"We got this for free when we bought a laptop. I wasn't sure I wanted a type of device like this, but since it was free of course we took it. It's a fun product and have found it useful for a quick check of the weather or setting a timer. My only issue so far is I haven't figured out how to use 3rd party apps with it yet. Google apps are easy. If someone has a connected home this would probably be more useful, but for free, I'm glad we got it."
5.0,6 months ago,Best Buy,Nice little speaker,Easy setup. Sound is sufficient for the bedroom. Haven't used it to do more than listen to music. Buttons on the side for volume are hard to locate and need just a tap. Got this as a gift with nest thermostats and happy to have it.
4.0,a year ago,Best Buy,Google smart phone speaker,"This product works very well with existing Google prouducts such as Android phones, tablets, and even iOS devices. The setup is simple and very easy. I usually as Google different questions to answers and it finds them without any issue. I have Google Play Music linked to it also and my music plays right thru the speaker. For $25/$30, you can't beat it. But I personally wouldn't pay more than that for it."
5.0,4 months ago,lowes.com,Great device,Great voice assistant device with exceptional sound and voice recognition. My smart light is in my living room because when I enter it is dark and upon command the light is on. Weather whenever you need it and a full range of songs!!! Highly recommend this.
3.0,2 years ago,Best Buy,Good for the price...,"Easy to set up, can respond to a variety of questions and it's quite fun and useful for hands-free help but if you want to have a little more control it's a pain to use. I use it with my TV and Chromecast, useful to turn on TV or put on a show on Netflix or Youtube but to change volume or choose specific Youtube videos it's annoying to ask google every time, or to unlock your phone (and drain its battery) to use it as a remote control. A lot of times it wont listen to its call (Hey google) while music is playing, and it gets confused if there's other people talking in the background (even if it's the TV or similar). I thought I would be using it a lot but ended up deciding to set up tasks manually because of those issues, it takes the same amount of time and I dont have to struggle over the device not understanding what I want to do.Less"
5.0,6 months ago,Best Buy,User friendly!!!,Everyone in the house loves the google home mini. Kids ask it questions so this Mom gets a break from the questions. LOL. Great device. No more clapping the lights off or having to give gentle reminders to turn off the lights. Google does it for me.
3.0,a month ago,influenster.com,"Mine came with the tasty post and pans. Not sure if it came defective or what but it never wants to connect to any of the phones, so that’s pretty annoying. But, it was technically free since we just wants the pans having a new home and all. Plus it was a Black Friday sale so couldn’t complain too much.","Mine came with the tasty post and pans. Not sure if it came defective or what but it never wants to connect to any of the phones, so that’s pretty annoying. But, it was technically free since we just wants the pans having a new home and all. Plus it was a Black Friday sale so couldn’t complain too much."
4.0,3 months ago,lowes.com,Google smart light starter kit,"I apologise for the the time it has been since I was on vacation out of the country. The Google Home Mini ii very easy to use and set up.I like the advertised cosi of $1.14 per year to use the A19 bulb..I downloaded the app and works well and I will probably add some more bulbs to other rooms and additional items, appears to be a good product at a reasonable price."
5.0,a month ago,Best Buy,Easy Set Up and Use,"It was very easy to set up. Have this in my bathroom for music and news in the morning. You just say “Hey Google good morning”, and it greets you, gives you the day’s weather and new. Also love to play music from free Spotify account from this device."
4.0,a year ago,Best Buy,Great but can always get better,"I have had a smart assistant starting with the echo since it car outbut google now has overtaken amazon. If this is your first, just get this one and start small. Put it on your night stand and use it for alarms and weather. If you don’t like it, sell it. But if you really try to use it in our daily life, you will get to a point where having one in the living room, kitchen, bathroom, and more will be beneficial."
2.0,2 years ago,walmart.com,"Have both, get Alexa instead","I have a Google Home in my office and Alexa in my kitchen. First, Alexa has worked flawlessly. Google Home sometimes has issues connecting to the wifi despite sitting right next to the router. My computer is fine with the wifi, but GH won't connect. Then I have to try and set it up again and it won't want to connect. Arrgh! This has happened twice in the 8 weeks we've had it. Alexa also has a much better music selection if you are an Amazon Prime member. For the GH, you have to subscribe to their music service for a monthly fee. And that monthly fee won't get you free two-day shipping like Amazon Prime."
5.0,a month ago,ebay.com,Google home,"I got one of these recently and realized, I'm a google home fanatic! I love these little things! I use them all the time for weather, fact checking, nature sounds for helping me sleep. They even tell me stories. Very pleased with my purchase."
5.0,a year ago,John Lewis,Essential item,"Small and well designed.Easy voice to listen to - was worried it would be too American . Like an iPad in that you think you really don't need this, but once you have it have no idea how you managed without one. Very easy to install, and I am not an IT enthusiast. I use it mainly for music linked to Spotify and BBC and so easy to change what you are listening to by a voice command . Haven't fired many questions at it, but it will give me a weather report!"
5.0,6 months ago,Target,"Just four words, I bought another two!","I recently got google mini and echo show 2 and echo dot, google assistant is definitely the best one. Better speaker sound than echo dot, and google is much more responsive and can do more, plus it has a great deal. So I ordered another two and returned alexa."
5.0,11 months ago,Best Buy,Great smart speaker at a great price,As smart speakers get more and more advanced the prices keep going up. The google home mini is an amazing smart speaker at an even better price. It has all the amazing features as the bigger google home but in a smaller and more nice looking body.
5.0,a month ago,influenster.com,"I absolutely love my google chrome, everyone hopped on the Alexa band wagon and I just liked this more for some reason! I love how sleek it is and the color options! It’s loud for being so small (the echo dot was so quiet and the same size) it’s inexpensive and does everything I need it to!","I absolutely love my google chrome, everyone hopped on the Alexa band wagon and I just liked this more for some reason! I love how sleek it is and the color options! It’s loud for being so small (the echo dot was so quiet and the same size) it’s inexpensive and does everything I need it to!"
5.0,6 months ago,Best Buy,Great product!,"I absolutely love this product. It’s easy to set up and so much fun to use. My favorite feature is “Hey Google, good morning.” Once I say that, the Google Home Mini tells me the date, time, and weather. It also tells me the local news. So cool!"
5.0,6 months ago,Bed Bath & Beyond,Google Mini,"Have had my Mini several months and I LOVE it! Plays whatever music I am in the mood for and 'soft soothing meditation' music all night while I sleep. I bought another for myself, two for my daughter and one for my grandson. He likes to play mind games on it."
5.0,a year ago,Best Buy,Great units,"I purchased a google hub, and 3 google minis (which are great on their own) I put one in each bedroom, play music, play a google game, use as an intercom when connected to google hub. The speaker is actually surprisingly good for such a little unit. My 2 yr old granddaughter loves to hear jokes, and play music. You can ask time, weather, drive conditions, all kinds of things. The more we discover about it the more we love it."
5.0,a month ago,Best Buy,Google Assistant,"These were the fourth and fifth Google Assistants that I have purchased. They function seamlessly with my Google Home and other Google Devices. I use the Google network for scheduling, grocery lists, music for my dogs when I am gone, etc. Don’t know what I did before them."
5.0,a year ago,ebay.com,Love it.,"This is the best little item I have ever come across. Yes you can ask your phone or your computer questions through google and it will answer you. But when you are working around the house or laying in bed and you ask it something it is so convenient. Love waking up in the morning and saying ""Hey Google"", good morning and it calls you by name and tells you the weather for the day and the news. Very very cool item, I even bought a second one and the large one for my daughter."
5.0,2 years ago,Best Buy,Why type when you can ask?,"We love it for search! We have had Alexa (echo dot) for about a year and use this to control are home and integrate a lot of skills, but let's face it she is terrible at search. We love just to be able to ask what we normally would google and for the price you can't go wrong. A couple of other real nice things are the fact the weather is simple unless you ask for more detail and when asking for detailed information like recipes it will walk you through allowing you to say next or go back. Alexa just sends it to your app. If your serious about a smart home you need both, if you want home automation go with alexa (also she has a better sense of humor) but if you want information and a better speaker and a small profile you must have google mini."
4.0,a year ago,Best Buy,Pretty cool,"The sound quality is alright, it's a small speaker. It is handy being able to ask google a question. I find controlling the volume is not the easiest, I typically use the app for the volume. Huge plus over my bluetooth speakers is I dont have to connect to them and then play music, all I have to do is ask google to play music. Over all a good product. I wish i could play Amazon music through it since i have prime"
5.0,3 weeks ago,influenster.com,"I love this little device! You can talk to it and it will understand everything, read you books or stories, play podcasts and music. You can even customize the accent and what you want it to call you. I would absolutely recommend fo everyone specially my lazy people!","I love this little device! You can talk to it and it will understand everything, read you books or stories, play podcasts and music. You can even customize the accent and what you want it to call you. I would absolutely recommend fo everyone specially my lazy people!"
5.0,a year ago,Best Buy,Great and easy set up,My old google home mini started lowering its volume and I was having a hard time figuring out the cause of it and I didn’t want to let it go as I just bought it after Christmas. However luckily I added the Geek Squad protection which allowed me to exchange it out for a new one. I ordered this little one and picked it up at a different Best Buy. Also I prefer coral color over the chalk and charcoal.
4.0,a year ago,Best Buy,I enjoy these a lot,"The home minis are not perfect but they are a great deal. We have 4 of them in the house combined with 3 Chromecast audio that allow us to sync the music all over the house with a simple voice command. We love the intercom broadcast feature but I wish that I could use it to broadcast to a chosen speaker instead of always all of them. Considering they are always updating the features, I hope they will make this happen in the future."
4.0,2 years ago,Best Buy,A simple way to get into Google Home,"Google Assistant in general is very useful: lists, news, shopping, search, alarms, etc. Voice commands feature is good, but still being fine tuned as wording has to be exact or the assistant won't do what you want. Ability to sync multiple Home devices is very useful, can have whole home sound without volume being too loud in any one room. As one would expect, speaker on the mini is less than ideal, but still very functional. Won't get much bass, but will do for simple listening, especially when augmenting another device while synced. Small foot print and nice aesthetic makes it blend in well."
4.0,4 weeks ago,influenster.com,Love my Google Home Mini's!!! I love that I can play music in just one room or my entire house! I love that I can play spontaneous games or as it random questions. It really is useful for Alarms as well. My kids use it for homework help or projects as well.,Love my Google Home Mini's!!! I love that I can play music in just one room or my entire house! I love that I can play spontaneous games or as it random questions. It really is useful for Alarms as well. My kids use it for homework help or projects as well.
5.0,a year ago,lowes.com,Its like a mini assistant,"A very easy item to set up and download the app to my phone. Its like a mini assistant that I can just speak to and find the answers much faster than looking up on line. Love being able to play any type of music by just asking for it. also, love how I can just say pay Christmas songs and we have an endless playlist it seems. The speakers is small, but it does the job in the office or my sons bedroom."
5.0,a year ago,lowes.com,Google Home Mini,"Talk about great company for the dog. Google Home Mini plays whatever type of music AND, with the Google Home App, you can even “broadcast” over the speaker and let your furry friend know you’re thinking of him while you’re away. I love using “who’s at the door” when I walk up the sidewalk so my little buddy knows that mommy is home. Love, love, love this technology! (Gonna get one for my 80 year old Dad so he can turn on the lights as he enters his home so it’s not too dark.)"
3.0,10 months ago,Best Buy,"Works, but difficult for elderly to figure out","The product works as advertised. It's really too complicated for my 80 year old parents to figure out. I think it'll be the coolest little tool to tell them what day it is, what time it is, and the weather forecast. I doubt if they'll use it for much else. Not Google's fault..."
3.0,2 months ago,Best Buy,Not near as good as Echo Dot,"I own both this and the Echo Dot. The Echo Dot is far superior. Amazing how often I ask the Home Mini something and I get the routine, ""I don't know blah blah"" I will stick with the Echo Dot, so I can listen to Pandora and hear my podcasts. On a side note, it does have a good speaker."
5.0,8 months ago,Best Buy,Great product!,This is a great product. I recommend to everyone. I especially recommend it for people that have an interest in making life easier and those that love to rock out to some good tunes while cleaning and cooking. It has made my job of cleaning the kitchen and changing the music a snap.
5.0,2 years ago,Best Buy,Best smart home device for the money,"I have used several different smart home devices with speech recognition and thus far the Google home has been the most reliable. I do like the Alexa for some features that are tied to Amazon; however, I do believe that the Alexa edits what is available. The Google home consistently plays the content that I want to hear and is by far the winner on being able to answer questions on the Fly. From stock market quotes, news updates, to esoteric trivia questions, it Nails it every time."
5.0,2 months ago,ebay.com,OK Google,"This Google mini is so brilliant. Best thing yet. Plays any music, any radio stations, answers questions ... You need to get one. No need for a radio, CDs etc. ... this does it all with Spotify and Google Home apps. Go for it."
5.0,6 months ago,Home Depot,"Picked this up July/19, at my local Home Depot, took it home plugged it in and heard the chime! I...","Picked this up July/19, at my local Home Depot, took it home plugged it in and heard the chime! I was up and running in no time. I also bought a smart bulb and plug to go with it in my home office. The plug hanger is a no clutter extra."
5.0,8 months ago,Best Buy,Best investment!,"I absolutely could not imagine my life without this google home ever again!! Want the time? Ask google! Music? Ask google! Literally Anything you want, ask google! Also, works to turn off and on my lights with smart bulbs!"
4.0,2 years ago,Currys,Tim's review of Google Home Mini,"Pros: It is fun to use the Google Mini to control the lights and sockets. It is very easy to set up home automation. We use it a lot to listen to music and love the fact that you can set defaults so you can listen through existing speakers using a Chromecast rather than just the small Google Mini speaker (which does produce a reasonable sound)It has surprisingly been a help with the kids homework. ""Hey Google....How do you spell....."" ""....what is a....."" etc Cons: No bad points except you sometimes have to specific. Eg It doesn't know how to switch on the ""Lounge Light"" because it is actually the ""Living Room Lamp""Not a massive issue and easily resolved by renaming items and rooms to what you would call them.If you want to take full advantage of home automation it gets expensive buying lights, sockets, thermostats etcLess"
5.0,a year ago,ebay.com,Great smart home assistant,Small device with big benefits. Easy set up and link to your Google account. I can control almost all of my smart home devices with a simple command. The speaker is good quality but don't expect it to sound like a high quality speaker. Most smart home devices will work with the Google Home Mini. I highly recommend this product.
4.0,a year ago,lowes.com,Nice Mini Speaker,"Easy set up. Good quality sound, with nice bass. Don't like that I had to install Google Chrome, wish there was a way around that. Unable to use my iTunes library through the speaker, that's something they should work on. Size is good, fits almost everywhere and can also be hidden behind pictures.Recommend if you are just getting into the google world and price is right."
5.0,2 years ago,Best Buy,Great product,"I have both Google Home and Amazon Echo Dot. I also have a Harmony Hub and several smart home devices. I love the smart home integration and once you activate lights and your entertainment center with your voice, good luck going back. For now, the Echo has better integration with my smart home, but once Google Home catches up, I will be switching to Google. The speaker is amazingly loud when playing music I also have an echo dot and I loved it but the speaker is not very loud the first time I told my Google home mini to play music from my Spotify and I turn the volume all the way up I was blown away buy how good it sounded."
4.0,2 years ago,Best Buy,Smarter than Alexa but not as responsive,I love it so much that I went and got a Goggle Home for the living area and kept my mini for the bedroom. Love that it can play music directly from your youtube and it's smarter than Alexa. I gave my Alexa away once I got the Google Home. The only negative thing I noticed compared to Alexa is that it's not as responsive. Sometimes I would have to say Hey Google a few times for it to work. Alexa usually responds right away. The main negative compared to Siri is that Siri gives you verbal response when you activate it. Google lights up but gives no verbal response.
5.0,a year ago,Best Buy,A Great Smart Light AND a Free Google Home Mini,"The Google Smart Light Starter Kit coldn't be eaier to setup. If you are someone who already uses ""OK Google"" commands, this will be second nature to you. Being able to control your light via your voice, is so nice. You can turn the light on or off, or dim it. It also comes with a Google Home Mini that is fully functional. A Great Christmas gift (for me)."
4.0,a year ago,Best Buy,Good not great,"I have both the echo dot and now the home mini. It does the same function as the dot. The speaker is decent, not great. Responsive to the commands, but very slight delay to complete tasks. For example to turn off the lights, you might experience a slight delay for the mini to complete that task. Not as personable so to speak as the echo dot, but Overall I would recommend it."
5.0,a month ago,influenster.com,I love my home mini. I got it free from Google for the Spotify promotion and I absolutely love it. It's so nice and cute and convenient. I got mine to match my Google pixel 3 XL and it's really cute. It's very nice and convenient. I would definitely get another one.,I love my home mini. I got it free from Google for the Spotify promotion and I absolutely love it. It's so nice and cute and convenient. I got mine to match my Google pixel 3 XL and it's really cute. It's very nice and convenient. I would definitely get another one.
5.0,a year ago,Best Buy,Used in my son's nursery,"I have the normal Home in my kitchen, and I decided to buy this for my son's nursery instead of a dedicated white noise machine. I can ask it to make several relaxing sounds, or play a playlist of music to help him sleep. I also use it to check the weather when I get him dressed and to set alarms for me when I fall asleep rocking him. I've found this to be far more useful than other products specifically geared towards nurseries."
4.0,a year ago,Target,"Package arrived in good condition. So far Google Home mini has been helpful in a lot of ways. Only con thusfar is that compared to Echo Dot 2nd gen, echo does better on voice recognition. As for the light, it’s a lot lot easier to get it set up and cheaper compared to a Hue light but it isn’t that bright even at 100%. I see the bulbs only useful for things like a table lamp. I wish GE starts selling bulbs with white brighter lights.","Package arrived in good condition. So far Google Home mini has been helpful in a lot of ways. Only con thusfar is that compared to Echo Dot 2nd gen, echo does better on voice recognition. As for the light, it’s a lot lot easier to get it set up and cheaper compared to a Hue light but it isn’t that bright even at 100%. I see the bulbs only useful for things like a table lamp. I wish GE starts selling bulbs with white brighter lights."
5.0,a year ago,Target,My Google Home Mini is Perfect!,"I saw the Google Home Mini on sale and thought about purchasing one. I waited about a week and then order one. It is one of the best purchases I have made. My wife and I love it. It will remember your name and your family names, it will give the weather, news, sports and other information you want to hear. Music is great over it, plays using Pandora. Can't go wrong with this purchase."
5.0,a year ago,ebay.com,Great and apparently as good as full size version,"Just love this. All the music snobs say the sound is tinny but i think it sounds great, it pushes out a great volume and is neat. My friend bought the full size one plus a mini and thinks the mini is just as good. Going to buy a couple more. It would be nice to have a version that runs on a rechargeable battery so I could take it into the greenhouse with me..."
5.0,a year ago,Target,Hands free control!,"So easy to install with the Google Home app directing set up. The hub allows you to give it controls and it has not misheard me once. I use it at night for background sound noises and during bath time for my daughter so she can listen to children's songs. I set my alarm, use it as a timer and DJ. I love how I can turn on a light or adjust sound level with my voice! I also love how small and sleek it looks on my bedstand."
3.0,a year ago,walmart.com,Not So Smart 'Smart Light',The lightbulb works great with Google Mini. However there is not an option to schedule the light to turn off and on at a specific time which was my primary reason for purchasing the Smart Lightbulb. You are able to operate the light remotely from the Google Home App which is a good work around. Ideally I would like to be able to present the time so I don't have to manually turn the light on or off using the app.
5.0,a year ago,John Lewis,Not so mini!,"A great product which you realise has more benefits and uses day by day. I use it for listening to music, managing schedule and news and the kids use it for general knowledge and fun. What's even more exciting is the ability to make phone calls from the comfort of your chair which are absolutely free (wifi useage) and don't use your mobile plan!!! We have 3 and got them when the price dropped for an even better bargain."
4.0,2 months ago,Best Buy,Happy to have the Home mini,I am glad I got the two home minis for the other two floors in my home so I don't have to yell down to the basement level to ask what the weather is while dressing on the 3rd level. Still finding out what it is capable of. Want to tie into home security with it eventually. Overall pleased with the purchase.
3.0,2 years ago,Best Buy,Wish this was more user friendly,"Caveat-I have not yet attempted using this to connect to/control any smart home devices (except the Chromecast... which, lacking a remote control, also leaves much to be desired)! As an avid google fan and long time user of Google Play Store, Music, and Cloud Services, I was expecting the Google Home Mini to surpass the echo as far as content and continuity is concerned. I am not impressed. Drawbacks: -Lack of connectivity with most non-Google products -no remote -although improving frequently, the number of apps is quite minimal, at best POSITIVE FEATURES: - Still playing nicely with You Tube -amazing sound quality for such a tiny speaker. -ability to make hands free calls over Wi-F"
5.0,a month ago,Home Depot,"Love this little thing. It is perfect for any room in the house. Music, weather, jokes, news upda...","Love this little thing. It is perfect for any room in the house. Music, weather, jokes, news updates....really is great and it was inexpensive."
5.0,a year ago,littlewoods.com,Great device,"I brought this little gem this week, it quickly arrived and I set it up within five minutes it was that simple. I had to open a Spotify account which was easy too to access music. I ask google to play or put a specific radio station on and she does. I can ask her questions and she answers me .i say she as female voice. It’s Brilliant. I brought it in the coral colour a real bargain as was on offer when I ordered."
4.0,4 weeks ago,influenster.com,I got this device through Spotify during the holidays. It's cute and I love the blue color. I also like how i can ask it anything and it'll give me the best answer that it can. The only downside is that it's not the best for playing music since it's such a small speaker.,I got this device through Spotify during the holidays. It's cute and I love the blue color. I also like how i can ask it anything and it'll give me the best answer that it can. The only downside is that it's not the best for playing music since it's such a small speaker.
5.0,a month ago,influenster.com,"I got this complimentary from Spotify. These went on sale for $10-$20 cheaper than retail before Christmas, then even cheaper after Christmas. I don't like that Google is always listening so I unplug it when. I'm not using it. I like to use it for recipes, music,etc while cooking.","I got this complimentary from Spotify. These went on sale for $10-$20 cheaper than retail before Christmas, then even cheaper after Christmas. I don't like that Google is always listening so I unplug it when. I'm not using it. I like to use it for recipes, music,etc while cooking."
4.0,a year ago,Best Buy,Works like the other 6 google assistants I have.,"I have several google assistants in my home, in every room and on portable devices. This synced with them easily. Light turns on, light turns off. The light isn’t compatible with my Phillips Hue system, so I relegated it to a rarely used covered side porch. The GE bulb is ok, but I vastly prefer the Hues lights."
5.0,a year ago,Best Buy,Beats walking into a dark house!!!,"I already have the google assistants in my home, but I wanted to add the 'lights'. It was easy to set up, but sometimes jumping through the hoops to connect the app to the light to the phone to google can be a pain. It is a great safety item and I do recommend it. Its also great to play tricks on unsuspecting guests (and kids). The technology will be improving as it is not as seamless as it could be, but for now...it is great"
5.0,a year ago,Best Buy,Cool Tech Toy BUT has Issues,"I have had this for a few months and the install was very easy as was linking it with the google account. The issue is that a lot of the times a question is asked, google responds by saying, "" it can not help you at this time"" It is a little frustrating but im hoping google is working on the issue. There is also the issue of music playing and the voice mic being unable to hear any commands if the music is slightly loud. It is a cool toy but it is not as life changing as the commercials make it seem."
5.0,a year ago,ebay.com,Ideal to try out the world of voice activated gizmos.,"Well made little voice activated speaker. If you want to know how these work it's a great place to start. Sounds surprisingly good but obviously not a lot of bass response. I use it in the kitchen, where I often have my hands full, to stream the radio and listen to Spotify. Oh and great at setting ""timers"" for when the food is cooked."
5.0,a month ago,influenster.com,We really like this little device. It works so well. It’s very responsive to my entire family’s voices. It’s very loud. It is extremely affordable for the quality of product you receive. I completely recommend it.,We really like this little device. It works so well. It’s very responsive to my entire family’s voices. It’s very loud. It is extremely affordable for the quality of product you receive. I completely recommend it.
4.0,a year ago,Target,Neat system,This is a neat system. Easy installation. You speak directly to the speaker and ask your light to be turned on and off. Also you can ask for the light to be dimmed to whatever percent you would like. My only complaint is the color of the bulb that came with my starter kit. I prefer bright white and it came with a soft white which makes the room a yellowish color.
5.0,10 months ago,ebay.com,"Super simple device, use around the house for ambient music and assistant requests",Black assistant looks good and offers good value. Not loud enough for full on music but great for whole house ambient music. Good for setting alarms and timers too.
4.0,2 years ago,Best Buy,"Handy Gadget, Fun Toy","Google Home-Mini is a great assistant much as the Google app on your phone, except it is always on in my home and hears me from quite a distance. One downside is that it has no direct plug-in for speakers etc. However, the speakers in this Mini are clear, crisp and loud enough for me to hear when in another room. I don't have other Smart devices connected to it yet but am looking forward to doing so. Even if you do not see yourself living in a mega mecca of Smart supplies, it's fun to ask Google so many things and because it has access to everything that is on the regular Google search engine, it is extremely smart! Will it evolve over time like the Echo or Echo -Dot? I don't know."
5.0,11 months ago,walmart.com,Love it!,This thing is amazing! I have it combined with a 2nd Generation Chromecast and a Merkury Innovations smart plug (for my lights). I use it every day! ALSO DO NOT PRESS AND HOLD THE BOTTOM BUTTON BY THE POWER CORD!! It will completely reset your Google Home Mini.
5.0,2 years ago,Best Buy,Great addition to any home,"I started with an echo and returned it for a google home. The home mini is a great addition to other rooms, and sounds great for being smaller than the google home. I have a mini in all of out bedrooms and a Google Home in the main living area. The ability to drill down into questions on the google setup over amazon is a huge plus! I like being able to ask multiple questions without starting over like the echo. Google adding the ability to broadcast a message to all Home and mini's on the same network is very nice! Its nice to send a message to the whole house without yelling up the stairs."
5.0,a year ago,Best Buy,Ok Google,I have both the Amazon Alexa and the Google version smart speaker. The google version has a bit better sound and seems to understand your commands a little bit easier. It plays music by spotify. While the Amazon Version plays Amazon prime music and Apple Music in addition to Spotify. Otherwise they’re pretty similar.
4.0,a year ago,lowes.com,Intriguing,One light is not enough. The mini is just like the max but compact. Thing is cool so far. Comes with a mini so all the same features as the standalone mini. Gonna find some comparable lights to do a whole room but just one so far. Good for when you forget a light in the kitchen or when your going to bed so the monster under there can’t grab you after the light is out.
5.0,2 years ago,bhphotovideo.com,Troy,"As good as Amazon Alexa. I have both. As I'm interested with both I like Google mini better. It recognizes difference between people in the house and adds timers alarms daily news etc accordingly. Great start for Google. What it seriously lacks is conversion skills. I also wish I didn't have to say ""hey Google"" for every little thing. It also goes off to the tv Google commercials. You think with voice recognition it would know actress voice and emit voice. It also needs better smart home integration like z wave would be nice. However, for the price is actually a decent little speaker and great assistant. Can't go wrong at this price!!!!"
5.0,10 months ago,influenster.com,"I love my google home mini. I have it in dark grey. I keep it in my bedroom and use it every day as my alarm clock, to tell me the time, play music tell me the weather, news and more. I also use it as a sound maker at night which has been huge in helping me get better sleep. I highly recommend it is well worth the price!!","I love my google home mini. I have it in dark grey. I keep it in my bedroom and use it every day as my alarm clock, to tell me the time, play music tell me the weather, news and more. I also use it as a sound maker at night which has been huge in helping me get better sleep. I highly recommend it is well worth the price!!"
4.0,4 months ago,lowes.com,I love it,"The convenience is amazing, plays all my favorite I heart and Pandora radio stations, turns the light on and off. We havent connected to the TV yet. Looking forward to doing that and dropping cable TV. Also looking forward to adding more components."
4.0,2 years ago,Best Buy,Google Home Mini Review,I bought this on Black Friday for a good price. I was eager to test it out and see what it is capable of. I do have to say that it is a pretty cool device. It doesn't take up much space and can be placed incognito. Google Home recognizes my voice really well but there are some limitations to what it can do. I'm not able to customize what I call the device so I'm stuck saying Hey Google. There are times where I ask it a question and its not able to find the answer for me. I'm sure with time these things will be worked out with either software updates or a new model. Overall I am happy with the device and recommend it to anybody.
4.0,a year ago,Best Buy,Great little smarthome speaker,the Google home mini is an amazing addition to our house. We put one in almost every room so we can control the lights in our entire house. Only drawback with this device is the fact that it does not have a sophisticated enough microphone to pick up your voice when other people are talking. It often gets confused. But other than that it's a great device.
4.0,9 months ago,influenster.com,"I got this free with a pan set that my husband got me got Christmas. I honestly haven't fully figured out how to do everything on it yet. But with what i do know how to do, I think its pretty cool. My kids love it, my daughter turns it on at night and tells it to tell her a bedtime story and it does, puts her right to sleep. It's pretty cheap for what it is too","I got this free with a pan set that my husband got me got Christmas. I honestly haven't fully figured out how to do everything on it yet. But with what i do know how to do, I think its pretty cool. My kids love it, my daughter turns it on at night and tells it to tell her a bedtime story and it does, puts her right to sleep. It's pretty cheap for what it is too"
4.0,a month ago,influenster.com,I got this for free because I gave Spotify premium. I like this because I can just use voice command to change whatever I’m listening to or to know the weather￼ . The only 2 issues I have is I wish you can use it without always being plugged up and if the speaker can be a little louder other than that this little thing is perfect ￼,I got this for free because I gave Spotify premium. I like this because I can just use voice command to change whatever I’m listening to or to know the weather￼ . The only 2 issues I have is I wish you can use it without always being plugged up and if the speaker can be a little louder other than that this little thing is perfect ￼
5.0,a year ago,ebay.com,Nice replacement for a little radio.,"Got this as a promotion so couldn't go wrong for the price. Sound isn't as good as it's big brother, but it isn't bad, works well for lower background music, news, etc. If you want to 'jam', get the big brother. We use it in the bathroom for getting ready in the morning, works great because you don't have to touch it so you can place it anywhere, takes up way less space than a radio, and isn't reception sensitive."
5.0,a year ago,ebay.com,Good value for money,This small smart speaker with Google assistant is perfect. It can here you from the other side of the house and will answer almost all of your questions. If you don't have special sound requirements then it is also good for listening to some music and is a good value for your money. For about 50$ you get a smart Google assistant speaker. That's a great deal for me. I already have two of them...
4.0,2 years ago,Best Buy,Ok Google Mini,"Read my review of the Google Home. I purchased this device along with two Google Homes. Ended up returning the Google Homes and keeping the Mini. I used this device in my kitchen, where most of the conversations with friends and neighbors happened. This device play ok music, I would like to connect it to a better speaker, but it is ok for now. I like how the google assistant handles the questions. Overall it works well and I would certainly recommend. The only issue I found is that I can't connect to speakers by bluetooth and it also does not have a audio out port on the back (like the Echo Dot)."
4.0,a year ago,Currys,David's review of Google Home Mini,"Pros: Great for ease of interaction to spotify and our Hive system.Entertaining when our guest ask it questions.We have 3 across the house and they all work well between each, as a collective and identifying each users voice. Cons: Sometimes my son's commands are linked to my spotify rather than his account. Not a biggy problem though. Still working out how to get it to do heating commands on Hive. Lights and others work fine."
5.0,2 months ago,walmart.com,Great!,"I just recently got this and I love it. I have an iPhone, but I really like how this works. I like that when asking for a recipe it just gives it to you, rather than Siri just saying what they found on the web for this. I like that I can also use my phone via Bluetooth to play music. 10/10 would recommend."
4.0,4 months ago,Best Buy,Superior to Alexa in some ways,"Alexa seems to be the standard, but I prefer a google assistant for my office, as it can answer a lot more questions. Far superior to the Echo devices in this regard. Sound is pretty good for size. Color is accurate in picture."
